Id,Abstract,Date,Primary_category,Methods
http://arxiv.org/abs/2406.05086v1,"The problem of reward design examines the interaction between a leader and a
follower, where the leader aims to shape the follower's behavior to maximize
the leader's payoff by modifying the follower's reward function. Current
approaches to reward design rely on an accurate model of how the follower
responds to reward modifications, which can be sensitive to modeling
inaccuracies. To address this issue of sensitivity, we present a solution that
offers robustness against uncertainties in modeling the follower, including 1)
how the follower breaks ties in the presence of nonunique best responses, 2)
inexact knowledge of how the follower perceives reward modifications, and 3)
bounded rationality of the follower. Our robust solution is guaranteed to exist
under mild conditions and can be obtained numerically by solving a
mixed-integer linear program. Numerical experiments on multiple test cases
demonstrate that our solution improves robustness compared to the standard
approach without incurring significant additional computing costs.",2024-06-07,math.OC,
http://arxiv.org/abs/2406.05081v1,"Pulsar Timing Array projects have found evidence of a stochastic background
of gravitational waves (GWB) using data from an ensemble of pulsars. In the
literature, minimal assumptions are made about the signal and noise processes
that affect data from these pulsars, such as pulsar spin noise. These
assumptions are encoded as uninformative priors in Bayesian searches, though
Frequentist approaches make similar assumptions. Uninformative priors are not
suitable for (noise) properties of pulsars in an ensemble, and they bias
estimates of model parameters such as gravitational-wave signal parameters.
Both Frequentist and Bayesian searches are affected. In this letter, more
appropriate priors are proposed in the language of Hierarchical Bayesian
Modeling, where the properties of the ensemble of pulsars are jointly described
with the properties of the individual components of the ensemble. Results by
Pulsar Timing Array projects should be re-evaluated using Hierarchical Models.",2024-06-07,astro-ph.IM,
http://arxiv.org/abs/2406.05074v1,"Pathology, the microscopic examination of diseased tissue, is critical for
diagnosing various medical conditions, particularly cancers. Traditional
methods are labor-intensive and prone to human error. Digital pathology, which
converts glass slides into high-resolution digital images for analysis by
computer algorithms, revolutionizes the field by enhancing diagnostic accuracy,
consistency, and efficiency through automated image analysis and large-scale
data processing. Foundational transformer pretraining is crucial for developing
robust, generalizable models as it enables learning from vast amounts of
unannotated data.
  This paper introduces the Hibou family of foundational vision transformers
for pathology, leveraging the DINOv2 framework to pretrain two model variants,
Hibou-B and Hibou-L, on a proprietary dataset of over 1 million whole slide
images (WSIs) representing diverse tissue types and staining techniques. Our
pretrained models demonstrate superior performance on both patch-level and
slide-level benchmarks, surpassing existing state-of-the-art methods. Notably,
Hibou-L achieves the highest average accuracy across multiple benchmark
datasets. To support further research and application in the field, we have
open-sourced the Hibou-B model, which can be accessed at
https://github.com/HistAI/hibou",2024-06-07,eess.IV,
http://arxiv.org/abs/2406.05073v1,"Signals from interacting brain regions display transient synchronization of
phases and amplitudes in different frequencies. Commonly, the interaction
between regions of the brain is quantitatively described by either analyzing
the correlations of amplitudes of the measured signals or by calculating
phase-synchronization measures. However, for a complete picture of the
interactions it is important to analyze the dynamics of both the amplitude and
the phase. In this work, we present a new method for finding the coupling
between brain regions by reconstructing the phase-amplitude dynamics directly
from the measured electrophysiological signals. For this purpose, we use the
recent advances in the field of phase-amplitude reduction of oscillatory
systems, which allow the representation of an uncoupled oscillatory system as a
phase-amplitude oscillator in a unique form using transformations
(parametrizations) related to the eigenfunctions of the Koopman operator. By
combining the parametrization method and the Fourier-Laplace averaging method
of finding the eigenfunctions of the Koopman operator, we developed a novel
method of assessing the transformation functions from the signals of the
interacting oscillatory systems. The resulting reconstructed dynamical system
is a network of phase-amplitude oscillators with the interactions between them
represented as coupling functions in phase and amplitude coordinates. Using
synthetic signals generated from several models with known and unknown
theoretical phase-amplitude reduced forms, we demonstrate that our method is
capable of finding the proper unique dynamic form of these oscillatory systems
in the reduced phase-amplitude space. Our method can be applied to describe any
network of interacting oscillators as a dynamical system using signals of the
network elements.",2024-06-07,math.DS,
http://arxiv.org/abs/2406.05065v1,"The rapid growth of Speech Emotion Recognition (SER) has diverse global
applications, from improving human-computer interactions to aiding mental
health diagnostics. However, SER models might contain social bias toward
gender, leading to unfair outcomes. This study analyzes gender bias in SER
models trained with Self-Supervised Learning (SSL) at scale, exploring factors
influencing it. SSL-based SER models are chosen for their cutting-edge
performance. Our research pioneering research gender bias in SER from both
upstream model and data perspectives. Our findings reveal that females exhibit
slightly higher overall SER performance than males. Modified CPC and XLS-R, two
well-known SSL models, notably exhibit significant bias. Moreover, models
trained with Mandarin datasets display a pronounced bias toward valence.
Lastly, we find that gender-wise emotion distribution differences in training
data significantly affect gender bias, while upstream model representation has
a limited impact.",2024-06-07,eess.AS,
http://arxiv.org/abs/2406.05062v1,"To aid in prediction of turbulent boundary layer flows over rough surfaces, a
new model is proposed to estimate hydrodynamic roughness based solely on
geometric surface information. The model is based on a fluid-mechanics
motivated geometric parameter called the wind-shade factor. Sheltering is
included using a rapid algorithm adapted from the landscape shadow literature,
while local pressure drag is estimated using a piecewise potential flow
approximation. Similarly to evaluating traditional surface parameters such as
skewness or average slope magnitude, the wind-shade factor is purely geometric
and can be evaluated efficiently from knowing the surface elevation map and the
mean flow direction. The wind-shade roughness model is applied to over 100
different surfaces available in a public roughness database and some others,
and the predicted sandgrain-roughness heights are compared to measured values.
Effects of various model ingredients are analyzed, and transitionally rough
surfaces are treated by adding a term representing the viscous stress
component.",2024-06-07,physics.flu-dyn,
http://arxiv.org/abs/2406.05058v1,"In the infectious disease literature, significant effort has been devoted to
studying dynamics at a single scale. For example, compartmental models
describing population-level dynamics are often formulated using differential
equations. In cases where small numbers or noise play a crucial role, these
differential equations are replaced with memoryless Markovian models, where
discrete individuals can be members of a compartment and transition
stochastically. Classic stochastic simulation algorithms, such as Gillespie's
algorithm and the next reaction method, can be employed to solve these
Markovian models exactly. The intricate coupling between models at different
scales underscores the importance of multiscale modelling in infectious
diseases. However, several computational challenges arise when the multiscale
model becomes non-Markovian. In this paper, we address these challenges by
developing a novel exact stochastic simulation algorithm. We apply it to a
showcase multiscale system where all individuals share the same deterministic
within-host model while the population-level dynamics are governed by a
stochastic formulation. We demonstrate that as long as the within-host
information is harvested at a reasonable resolution, the novel algorithm we
develop will always be accurate. Moreover, the novel algorithm we develop is
general and can be easily applied to other multiscale models in (or outside)
the realm of infectious diseases.",2024-06-07,q-bio.PE,
http://arxiv.org/abs/2406.05052v1,"Stochastic programming provides a natural framework for modeling sequential
optimization problems under uncertainty; however, the efficient solution of
large-scale multistage stochastic programs remains a challenge, especially in
the presence of discrete decisions and nonlinearities. In this work, we
consider multistage stochastic mixed-integer nonlinear programs (MINLPs) with
discrete state variables, which exhibit a decomposable structure that allows
its solution using a column generation approach. Following a Dantzig-Wolfe
reformulation, we apply column generation such that each pricing subproblem is
an MINLP of much smaller size, making it more amenable to global MINLP solvers.
We further propose a method for generating additional columns that satisfy the
nonanticipativity constraints, leading to significantly improved convergence
and optimal or near-optimal solutions for many large-scale instances in a
reasonable computation time. The effectiveness of the tailored column
generation algorithm is demonstrated via computational case studies on a
multistage blending problem and a problem involving the routing of mobile
generators in a power distribution network.",2024-06-07,math.OC,
http://arxiv.org/abs/2406.05051v1,"Type Ia Supernovae (SNe Ia) are a critical tool in measuring the accelerating
expansion of the universe. Recent efforts to improve these standard candles
have focused on incorporating the effects of dust on distance measurements with
SNe Ia. In this paper, we use the state-of-the-art Dark Energy Survey 5 year
sample to evaluate two different families of dust models: empirical extinction
models derived from SNe Ia data, and physical attenuation models from the
spectra of galaxies. Among the SNe Ia-derived models, we find that a logistic
function of the total-to-selective extinction RV best recreates the
correlations between supernova distance measurements and host galaxy
properties, though an additional 0.02 magnitudes of grey scatter are needed to
fully explain the scatter in SNIa brightness in all cases. These
empirically-derived extinction distributions are highly incompatible with the
physical attenuation models from galactic spectral measurements. From these
results, we conclude that SNe Ia must either preferentially select extreme ends
of galactic dust distributions, or that the characterisation of dust along the
SNe Ia line-of-sight is incompatible with that of galactic dust distributions.",2024-06-07,astro-ph.CO,
http://arxiv.org/abs/2406.05043v1,"We study the dispersion process on the complete graph introduced in the
recent work \cite{de_dispersion_2023} under the mean-field framework. In
contrast to the probabilistic approach taken in \cite{de_dispersion_2023} and
many other related works, our focus is on the investigation of the large time
behavior of solutions of the associated kinetic mean-field system of nonlinear
ordinary differential equations (ODEs). We establish various analytical and
quantitative convergence results for the long time behaviour of the mean-field
system and related numerical illustrations are also provided.",2024-06-07,math.PR,
http://arxiv.org/abs/2406.05042v1,"Digital Twin has emerged as a promising paradigm for accurately representing
the electromagnetic (EM) wireless environments. The resulting virtual
representation of the reality facilitates comprehensive insights into the
propagation environment, empowering multi-layer decision-making processes at
the physical communication level. This paper investigates the digitization of
wireless communication propagation, with particular emphasis on the
indispensable aspect of ray-based propagation simulation for real-time Digital
Twins. A benchmark for ray-based propagation simulations is presented to
evaluate computational time, with two urban scenarios characterized by
different mesh complexity, single and multiple wireless link configurations,
and simulations with/without diffuse scattering. Exhaustive empirical analyses
are performed showing and comparing the behavior of different ray-based
solutions. By offering standardized simulations and scenarios, this work
provides a technical benchmark for practitioners involved in the implementation
of real-time Digital Twins and optimization of ray-based propagation models.",2024-06-07,eess.SP,
http://arxiv.org/abs/2406.05040v1,"Mechatronic systems are described by an interconnection of the
electromagnetic part, i.e., a static position-dependent nonlinear relation
between currents and forces, and the mechanical part, i.e., a dynamic relation
from forces to position. Commutation inverts a model of the electromagnetic
part of the system, and thereby removes the electromagnetic part from the
position control problem. Typical commutation algorithms rely on simplified
models derived from physics-based knowledge, which do not take into account
position dependent parasitic effects. In turn, these commutation related model
errors translate into position tracking errors, which limit the system
performance. Therefore, in this work, we develop a data-driven approach to
commutation using physics-guided neural networks (PGNNs). A novel PGNN model is
proposed which structures neural networks (NNs) to learn specific motor
dependent parasitic effects. The PGNN is used to identify a model of the
electromagnetic part using force measurements, after which it is analytically
inverted to obtain a PGNN-based commutation algorithm. Motivated by industrial
applications, we develop an input transformation to deal with systems with
fixed commutation, i.e., when the currents cannot be controlled. Real-life
experiments on an industrial coreless linear motor (CLM) demonstrate a factor
10 improvement in the commutation error in driving direction and a factor 4
improvement in the position error with respect to classical commutation in
terms of the mean--squared error (MSE).",2024-06-07,eess.SY,
http://arxiv.org/abs/2406.05037v1,"We study linear stability of exponential periodic solutions of a system of
singular amplitude equations associated with convective Turing bifurcation in
the presence of conservation laws, as arises in modern biomorphology models,
binary fluids, and elsewhere. Consisting of a complex Ginzburg-Landau equation
coupled with a singular convection-diffusion equation in ""mean modes""
associated with conservation laws, these were shown previously by the authors
to admit a constant-coefficient linearized stability analysis as in the
classical Ginzburg-Landau case -- albeit now singular in wave amplitude epsilon
-- yielding useful necessary conditions for stability, both of the exponential
functions as solutions of the amplitude equations, and of the associated
periodic pattern solving the underlying PDE. Here, we show by a delicate
two-parameter matrix perturbation analysis that (strict) satisfaction of these
necessary conditions is also sufficient for diffusive stability in the sense of
Schneider, yielding a corresponding result, and nonlinear stability, for the
underlying PDE. Moreover, we show that they may be interpreted as stability
along a non-normally hyperbolic slow manifold approximated by Darcy-type
reduction, together with attraction along transverse mean modes, connecting
with finite-time approximation theorems of Hacker-Schneider-Zimmerman.",2024-06-07,math.AP,
http://arxiv.org/abs/2406.05034v1,"First-order primordial curvature perturbations are known to induce
gravitational waves at the second-order, which can in turn probe the
small-scale curvature perturbations near the end of the inflation. In this
work, we extend the previous analysis in the Gaussian case into the
non-Gaussian case, with particular efforts to obtain some thumb rules of
sandwiching the associated peaks in gravitational waves induced from multiple
peaks of non-Gaussian curvature perturbations.",2024-06-07,astro-ph.CO,
http://arxiv.org/abs/2406.05031v1,"The existence of solitons -- stable, long-lived, and localized field
configurations -- is a generic prediction for ultralight dark matter. These
solitons, known by various names such as boson stars, axion stars, oscillons,
and Q-balls depending on the context, are typically treated as distinct
entities in the literature. This study aims to provide a unified perspective on
these solitonic objects for real or complex, scalar or vector dark matter,
considering self-interactions and nonminimal gravitational interactions. We
demonstrate that these solitons share universal nonrelativistic properties,
such as conserved charges, mass-radius relations, stability and profiles.
Without accounting for alternative interactions or relativistic effects,
distinguishing between real and complex scalar dark matter is challenging.
However, self-interactions differentiate real and complex vector dark matter
due to their different dependencies on the macroscopic spin density of dark
matter waves. Furthermore, gradient-dependent nonminimal gravitational
interactions impose an upper bound on soliton amplitudes, influencing their
mass distribution and phenomenology in the present-day universe.",2024-06-07,hep-ph,
http://arxiv.org/abs/2406.05030v1,"Generic open quantum systems are notoriously difficult to simulate unless one
looks at specific regimes. In contrast, classical dissipative systems can often
be effectively described by stochastic processes, which are generally less
computationally expensive. Here, we use the paradigmatic case of a dissipative
quantum oscillator to give a pedagogic introduction into the modelling of open
quantum systems using quasiclassical methods, i.e. classical stochastic methods
that use a 'quantum' noise spectrum to capture the influence of the environment
on the system. Such quasiclassical methods have the potential to offer insights
into the impact of the quantum nature of the environment on the dynamics of the
system of interest whilst still being computationally tractable.",2024-06-07,quant-ph,
http://arxiv.org/abs/2406.05028v1,"We propose and analyze a general goal-oriented adaptive strategy for
approximating quantities of interest (QoIs) associated with solutions to linear
elliptic partial differential equations with random inputs. The QoIs are
represented by bounded linear or continuously G\^ateaux differentiable
nonlinear goal functionals, and the approximations are computed using the
sparse grid stochastic collocation finite element method (SC-FEM). The proposed
adaptive strategy relies on novel reliable a posteriori estimates of the errors
in approximating QoIs. One of the key features of our error estimation approach
is the introduction of a correction term into the approximation of QoIs in
order to compensate for the lack of (global) Galerkin orthogonality in the
SC-FEM setting. Computational results generated using the proposed adaptive
algorithm are presented in the paper for representative elliptic problems with
affine and nonaffine parametric coefficient dependence and for a range of
linear and nonlinear goal functionals.",2024-06-07,math.NA,
http://arxiv.org/abs/2406.05026v1,"The most fundamental social interactions among humans occur face to face.
Their features have been extensively studied in recent years, owing to the
availability of high-resolution data on individuals' proximity. Mathematical
models based on mobile agents have been crucial to understand the
spatio-temporal organization of face-to-face interactions. However, these
models focus on dyadic relationships only, failing to characterize interactions
in larger groups of individuals. Here, we propose a model in which agents
interact with each other by forming groups of different sizes. Each group has a
degree of social attractiveness, based on which neighboring agents decide
whether to join. Our framework reproduces different properties of groups in
face-to-face interactions, including their distribution, the correlation in
their number, and their persistence in time, which cannot be replicated by
dyadic models. Furthermore, it captures homophilic patterns at the level of
higher-order interactions, going beyond standard pairwise approaches. Our work
sheds light on the higher-order mechanisms at the heart of human face-to-face
interactions, paving the way for further investigation of how group dynamics at
a microscopic scale affects social phenomena at a macroscopic scale.",2024-06-07,physics.soc-ph,
http://arxiv.org/abs/2406.05019v1,"The traditional method for estimating weather forecast sensitivity to initial
conditions uses adjoint models, which are limited to short lead times due to
linearization around a control forecast. The advent of deep-learning frameworks
enables a new approach using backpropagation and gradient descent to
iteratively optimize initial conditions to minimize forecast errors. We apply
this approach to forecasts of the June 2021 Pacific Northwest heatwave using
the GraphCast model, yielding over 90% reduction in 10-day forecast errors over
the Pacific Northwest. Similar improvements are found for Pangu-Weather model
forecasts initialized with the GraphCast-derived optimal, suggesting that model
error is not an important part of the initial perturbations. Eliminating small
scales from the initial perturbations also yields similar forecast
improvements. Extending the length of the optimization window, we find forecast
improvement to about 23 days, suggesting atmospheric predictability at the
upper end of recent estimates.",2024-06-07,physics.ao-ph,
http://arxiv.org/abs/2406.05016v1,"The synergy of judiciously engineered nanostructures and complex topology of
light creates unprecedented opportunities for tailoring light-matter
interactions on the nanoscale. Electromagnetic waves can carry multiple units
of angular momentum per photon, stemming from both spin and orbital angular
momentum contributions, offering a potential route for modifying the optical
transition selection rules. However, the size difference between a vortex beam
and quantum objects limits the interaction strength and the angular momentum
exchange. Here, we demonstrate the sub-diffraction-limited focusing of a vortex
beam using the high in-plane wave number modes present in hyperbolic
metamaterials. The spin-orbit interaction within the hyperbolic structure gives
rise to the formation of an optical skyrmion with a deep subwavelength
structure, which may enable the exploration of new light-matter interaction
phenomena.",2024-06-07,physics.optics,
http://arxiv.org/abs/2406.05014v1,"Recent work conceptualized root cause analysis (RCA) of anomalies via
quantitative contribution analysis using causal counterfactuals in structural
causal models (SCMs). The framework comes with three practical challenges: (1)
it requires the causal directed acyclic graph (DAG), together with an SCM, (2)
it is statistically ill-posed since it probes regression models in regions of
low probability density, (3) it relies on Shapley values which are
computationally expensive to find.
  In this paper, we propose simplified, efficient methods of root cause
analysis when the task is to identify a unique root cause instead of
quantitative contribution analysis. Our proposed methods run in linear order of
SCM nodes and they require only the causal DAG without counterfactuals.
Furthermore, for those use cases where the causal DAG is unknown, we justify
the heuristic of identifying root causes as the variables with the highest
anomaly score.",2024-06-07,stat.ML,
http://arxiv.org/abs/2406.05012v1,"The TrendLSW R package has been developed to provide users with a suite of
wavelet-based techniques to analyse the statistical properties of nonstationary
time series. The key components of the package are (a) two approaches for the
estimation of the evolutionary wavelet spectrum in the presence of trend; and
(b) wavelet-based trend estimation in the presence of locally stationary
wavelet errors via both linear and nonlinear wavelet thresholding; and (c) the
calculation of associated pointwise confidence intervals. Lastly, the package
directly implements boundary handling methods that enable the methods to be
performed on data of arbitrary length, not just dyadic length as is common for
wavelet-based methods, ensuring no pre-processing of data is necessary. The key
functionality of the package is demonstrated through two data examples, arising
from biology and activity monitoring.",2024-06-07,stat.ME,
http://arxiv.org/abs/2406.05010v1,"Graph (or network) is a mathematical structure that has been widely used to
model relational data. As real-world systems get more complex, multilayer (or
multiple) networks are employed to represent diverse patterns of relationships
among the objects in the systems. One active research problem in multilayer
networks analysis is to study the common invariant subspace of the networks,
because such common invariant subspace could capture the fundamental structural
patterns and interactions across all layers. Many methods have been proposed to
estimate the common invariant subspace. However, whether real-world multilayer
networks share the same common subspace remains unknown. In this paper, we
first attempt to answer this question by means of hypothesis testing. The null
hypothesis states that the multilayer networks share the same subspace, and
under the alternative hypothesis, there exist at least two networks that do not
have the same subspace. We propose a Weighted Degree Difference Test, derive
the limiting distribution of the test statistic and provide an analytical
analysis of the power. Simulation study shows that the proposed test has
satisfactory performance, and a real data application is provided.",2024-06-07,stat.ME,
http://arxiv.org/abs/2406.05009v1,"We investigate the generic transport in a one-dimensional strongly correlated
fermionic chain beyond linear response. Starting from a Gaussian wave packet
with positive momentum on top of the ground state, we find that the numerical
time evolution splits the signal into at least three distinct fractional
charges moving with different velocities. A fractional left-moving charge is
expected from conventional Luttinger liquid theory, but for the prediction of
the two separate right-moving packets the nonlinearity of the dispersion must
also be taken into account. This out-of-equilibrium protocol therefore allows a
direct measurement of nonlinear interaction parameters, which also govern
threshold singularities of dynamic response functions. The nonlinear Luttinger
Liquid theory also predicts the correct dynamics at low energies, where it
agrees with the conventional Luttinger liquid. Moreover, at high energies, the
wave packet dynamics reveals signatures of composite excitations containing
two-particle bound states. Our results uncover a simple strategy to probe the
nonlinear regime in time-resolved experiments in quantum wires and
ultracold-atom platforms.",2024-06-07,cond-mat.str-el,
http://arxiv.org/abs/2406.05008v1,"Heavy and light particles are commonly found in many natural phenomena and
industrial processes, such as suspensions of bubbles, dust, and droplets in
incompressible turbulent flows. Based on a recent machine learning approach
using a diffusion model that successfully generated single tracer trajectories
in three-dimensional turbulence and passed most statistical benchmarks across
time scales, we extend this model to include heavy and light particles. Given
the particle type - tracer, light, or heavy - the model can generate synthetic,
realistic trajectories with correct fat-tail distributions for acceleration,
anomalous power laws, and scale dependent local slope properties. This work
paves the way for future exploration of the use of diffusion models to produce
high-quality synthetic datasets for different flow configurations, potentially
allowing interpolation between different setups and adaptation to new
conditions.",2024-06-07,physics.flu-dyn,
http://arxiv.org/abs/2406.05005v1,"Classification of gamma-ray bursts (GRBs) has been a long-standing puzzle in
high-energy astrophysics. Recent observations challenge the traditional short
vs. long viewpoint, where long GRBs are thought to originate from the collapse
of massive stars and short GRBs from compact binary mergers. Machine learning
(ML) algorithms have been instrumental in addressing this problem, revealing
five distinct GRB groups within the Swift/BAT light curve data, two of which
are associated with kilonovae (KNe). We corroborate these five classes by
extending this analysis to the Fermi/GBM data using unsupervised ML techniques.
These five clusters are well separated in fluence-duration plane, hinting at a
potential link between fluence, duration and complexities (or structures) in
the light curves of GRBs. Further, we confirm two distinct classes of
KN-associated GRBs. The presence of GRB 170817A in one of the two
KNe-associated clusters lends evidence to the hypothesis that this class of
GRBs could potentially be produced by binary neutron star (BNS) mergers. The
second KN-associated GRB cluster could potentially originate from NS-BH
mergers. Future multimessenger observations of compact binaries in
gravitational waves (GWs) and electromagnetic waves can be paramount in
understanding these clusters better.",2024-06-07,astro-ph.HE,
http://arxiv.org/abs/2406.05004v1,"A countable discrete group is called Choquet-Deny if for any non-degenerate
probability measure on the group, the corresponding space of bounded harmonic
functions is trivial. Building on the previous work of Jaworski, a complete
characterization of Choquet-Deny groups was recently achieved by Frisch,
Hartman, Tamuz, and Ferdowski. In this article, we extend the study of the
Choquet-Deny property to the framework of discrete measured groupoids. Our
primary result offers a complete characterization of this property in terms of
the isotropy groups and the equivalence relation associated with the given
groupoid. Additionally, we use the implications derived from our main theorem
to classify the Choquet-Deny property of transformation groupoids.",2024-06-07,math.FA,
http://arxiv.org/abs/2406.05002v1,"The study of effective connectivity (EC) is essential in understanding how
the brain integrates and responds to various sensory inputs. Model-driven
estimation of EC is a powerful approach that requires estimating global and
local parameters of a generative model of neural activity. Insights gathered
through this process can be used in various applications, such as studying
neurodevelopmental disorders. However, accurately determining EC through
generative models remains a significant challenge due to the complexity of
brain dynamics and the inherent noise in neural recordings, e.g., in
electroencephalography (EEG). Current model-driven methods to study EC are
computationally complex and cannot scale to all brain regions as required by
whole-brain analyses. To facilitate EC assessment, an inference algorithm must
exhibit reliable prediction of parameters in the presence of noise. Further,
the relationship between the model parameters and the neural recordings must be
learnable. To progress toward these objectives, we benchmarked the performance
of a Bi-LSTM model for parameter inference from the Jansen-Rit neural mass
model (JR-NMM) simulated EEG under various noise conditions. Additionally, our
study explores how the JR-NMM reacts to changes in key biological parameters
(i.e., sensitivity analysis) like synaptic gains and time constants, a crucial
step in understanding the connection between neural mechanisms and observed
brain activity. Our results indicate that we can predict the local JR-NMM
parameters from EEG, supporting the feasibility of our deep-learning-based
inference approach. In future work, we plan to extend this framework to
estimate local and global parameters from real EEG in clinically relevant
applications.",2024-06-07,q-bio.NC,
http://arxiv.org/abs/2406.04997v1,"Self-supervised learning (SSL) speech models have achieved remarkable
performance in various tasks, yet the biased outcomes, especially affecting
marginalized groups, raise significant concerns. Social bias refers to the
phenomenon where algorithms potentially amplify disparate properties between
social groups present in the data used for training. Bias in SSL models can
perpetuate injustice by automating discriminatory patterns and reinforcing
inequitable systems. This work reveals that prevalent SSL models inadvertently
acquire biased associations. We probe how various factors, such as model
architecture, size, and training methodologies, influence the propagation of
social bias within these models. Finally, we explore the efficacy of debiasing
SSL models through regularization techniques, specifically via model
compression. Our findings reveal that employing techniques such as row-pruning
and training wider, shallower models can effectively mitigate social bias
within SSL model.",2024-06-07,eess.AS,
http://arxiv.org/abs/2406.04994v1,"Mainly motivated by the problem of modelling directional dependence
relationships for multivariate count data in high-dimensional settings, we
present a new algorithm, called learnDAG, for learning the structure of
directed acyclic graphs (DAGs). In particular, the proposed algorithm tackled
the problem of learning DAGs from observational data in two main steps: (i)
estimation of candidate parent sets; and (ii) feature selection. We
experimentally compare learnDAG to several popular competitors in recovering
the true structure of the graphs in situations where relatively moderate sample
sizes are available. Furthermore, to make our algorithm is stronger, a
validation of the algorithm is presented through the analysis of real datasets.",2024-06-07,stat.ME,
http://arxiv.org/abs/2406.04993v1,"INTRODUCTION: The pharmacological treatment of Major Depressive Disorder
(MDD) relies on a trial-and-error approach. We introduce an artificial
intelligence (AI) model aiming to personalize treatment and improve outcomes,
which was deployed in the Artificial Intelligence in Depression Medication
Enhancement (AIDME) Study. OBJECTIVES: 1) Develop a model capable of predicting
probabilities of remission across multiple pharmacological treatments for
adults with at least moderate major depression. 2) Validate model predictions
and examine them for amplification of harmful biases. METHODS: Data from
previous clinical trials of antidepressant medications were standardized into a
common framework and included 9,042 adults with moderate to severe major
depression. Feature selection retained 25 clinical and demographic variables.
Using Bayesian optimization, a deep learning model was trained on the training
set, refined using the validation set, and tested once on the held-out test
set. RESULTS: In the evaluation on the held-out test set, the model
demonstrated achieved an AUC of 0.65. The model outperformed a null model on
the test set (p = 0.01). The model demonstrated clinical utility, achieving an
absolute improvement in population remission rate in hypothetical and actual
improvement testing. While the model did identify one drug (escitalopram) as
generally outperforming the other drugs (consistent with the input data), there
was otherwise significant variation in drug rankings. On bias testing, the
model did not amplify potentially harmful biases. CONCLUSIONS: We demonstrate
the first model capable of predicting outcomes for 10 different treatment
options for patients with MDD, intended to be used at or near the start of
treatment to personalize treatment. The model was put into clinical practice
during the AIDME randomized controlled trial whose results are reported
separately.",2024-06-07,q-bio.NC,
http://arxiv.org/abs/2406.04992v1,"The quantum-classical hybrid Variational Quantum Eigensolver (VQE) algorithm
is recognized to be the method of choice to obtain ground state energies of
quantum many-body systems in the noisy intermediate scale quantum (NISQ) era.
This study not only extends the VQE algorithm to the relativistic regime, but
also calculates a property other than energy, namely the molecular permanent
electric dipole moment (PDM). We carry out 18-qubit quantum simulations to
obtain ground state energies as well as PDMs of single-valence diatomic
molecules, ranging from the light BeH to the heavy radioactive RaH molecule. We
investigate the correlation trends in these systems as well as access the
precision in our results. Furthermore, we measure the PDM of the moderately
heavy SrH and SrF molecules on the optimized unitary coupled cluster state,
using the state-of-the-art IonQ Aria-I quantum computer in an active space of 6
qubits. The associated quantum circuits for these computations were extensively
optimized in view of limitations imposed by NISQ hardware. To that end, we
employ an array of techniques, including the use of point group symmetries,
integrating ZX-Calculus into our pipeline-based circuit optimization, and
energy sort VQE procedure. Through these methods, we compress our 6-qubit
quantum circuit from 280 two-qubit gates to 37 two-qubit gates (with a marginal
trade-off of 0.33 and 0.31 percent in the PDM for SrH and SrF in their
respective 6-spin orbital active spaces). We anticipate that our
proof-of-concept demonstration lays the groundwork for future quantum hardware
calculations involving heavy atoms and molecules.",2024-06-07,physics.atom-ph,
http://arxiv.org/abs/2406.04991v1,"Campana introduced a notion of Campana rational connectedness for Campana
orbifolds. Given a Campana fibration over a complex curve, we prove that a
version of weak approximation for Campana sections holds at places of good
reduction when the general fiber satisfies a slightly stronger version of
Campana rational connectedness. Campana also conjectured that any Fano orbifold
is Campana rationally connected; we verify a stronger statement for toric
Campana orbifolds. A key tool in our study is log geometry and moduli stacks of
stable log maps.",2024-06-07,math.AG,
http://arxiv.org/abs/2406.04986v1,"In a Bell scenario, a classical verifier interacts with two non-communicating
provers, producing a correlation. Certain correlations allow the verifier to
certify, or self-test, the underlying quantum state and measurements. Notably,
the family of tilted-CHSH inequalities has been used to self-test any two-qubit
state. Self-tests underpin numerous device-independent protocols, however, a
significant drawback of such applications is the non-communicating assumption.
To address the non-communication assumption Kalai et al. (STOC'23) give a
procedure which compiles a bipartite Bell scenario into a 2-round interaction
between a verifier and a single computationally bounded prover. In this work,
we formalize self-testing for compiled Bell scenarios. We prove the maximal
quantum value is preserved under compilation for the family of tilted-CHSH
inequalities, and that any maximal violation constitutes a compiled self-test.
More specifically, we establish the existence of an efficient isometry
recovering the state and measurements in the second round.",2024-06-07,quant-ph,
